Acc_X,Acc_Y,Acc_Z,Label
0.10650635,0.26306152,0.062561035,17
0.15844727,0.22174072,0.20941162,17
0.13848877,0.41265870000000004,0.026428222999999997,17
0.08673096,0.31719970000000003,0.24810791,17
0.08374023400000001,0.32666016,0.10510254,17
0.11364746,0.19433594,0.27758790000000005,17
0.08642578,0.1897583,0.05694580000000001,17
0.08013916,0.10681152,0.13391113,17
0.07855224599999999,0.099731445,0.08465576,17
0.06359863,0.15112305,0.10424805,17
0.047546387,0.18310547,0.08288574,17
0.046691895,0.21026611,0.12207031,17
0.046142578,0.23046875,0.15490723,17
0.052978515999999996,0.22833252,0.15417479999999997,17
0.06274414,0.23461914,0.21112060000000002,17
0.09143066400000001,0.25439453,0.17651367,17
0.1227417,0.29779053,0.18066406,17
0.11529541,0.29626465,0.144104,17
0.14111328,0.27600098,0.15106201,17
0.16790771,0.27764893,0.13494873,17
0.16552734,0.2614746,0.20214844,17
0.16278076,0.25805664,0.23297119,17
0.17053223,0.23425293,0.1607666,17
0.20434570000000002,0.2074585,0.15826416,17
0.19653320000000002,0.1897583,0.14825439999999998,17
0.10321045,0.18603516,0.08673096,17
0.06378174,0.18005371,0.08856201,17
0.025390625,0.15698242,0.121154785,17
0.020324707,0.14184570000000002,0.09790039,17
0.025512695,0.13775635,0.07000732400000001,17
0.036254882999999995,0.10241699,0.09332275400000001,17
0.04547119,0.14587402,0.17181396,17
0.037719727,0.19854736,0.13000488,17
0.038513184,0.26959229999999995,0.0949707,17
0.019836426,0.35498047,0.07281494,17
0.026916503999999997,0.32305908,0.13146973,17
0.1026001,0.22363281,0.18493652,17
0.06097412,0.38244629999999996,0.10443115,17
0.030090332,0.36956787,0.1439209,17
0.07696533,0.30639648,0.20733643,17
0.11016846,0.2828369,0.11853027,17
0.12579346,0.17993164,0.19244385,17
0.12963867,0.16168213,0.21600342,17
0.12799072,0.18041992,0.20471191,17
0.10485839999999998,0.22039795,0.1942749,17
0.08489989999999999,0.2265625,0.16186523,17
0.058044434000000006,0.22174072,0.16259766,17
0.049621582000000004,0.20239258,0.11267089999999998,17
0.046325684000000006,0.17761229999999997,0.10961914,17
0.046569824,0.14990234,0.091308594,17
0.048034667999999996,0.15142822,0.061157227,17
0.056640625,0.15930176,0.068847656,17
0.055603027,0.19592285,0.084472656,17
0.055847167999999996,0.237854,0.08953857400000001,17
0.056518555,0.27111816,0.10961914,17
0.07104492,0.26190186,0.14318848,17
0.09722900400000001,0.26062012,0.09826660000000001,17
0.12200928,0.26513672,0.15148926,17
0.14697266,0.27075195,0.20129395,17
0.15563965,0.25720215,0.12078857400000001,17
0.1552124,0.26843262,0.09594726599999999,17
0.16143799,0.25982666,0.10668945,17
0.15539551,0.23846436,0.21246338,17
0.15063477,0.18170166,0.15893555,17
0.16979979999999997,0.16625977,0.14868164,17
0.17193604,0.17004395,0.16497803,17
0.14233398,0.17785645,0.13885498,17
0.10241699,0.18890381,0.11950683599999999,17
0.07019043,0.19158936,0.050476074,17
0.046569824,0.19091797,0.10003662,17
0.029541016,0.16326904,0.10906982400000001,17
0.022949219,0.17352295,0.11077881,17
0.032226562,0.16107178,0.12866211,17
0.05114746,0.18762207,0.17175293,17
0.07116699,0.20605469,0.13793945,17
0.08831787,0.23565674,0.11389160000000002,17
0.08135986,0.28070068,0.049926757999999995,17
0.068359375,0.29467773,0.027404785,17
0.09405517599999999,0.222229,0.13220215,17
0.13134766,0.2767334,0.16912842,17
0.11364746,0.41296387,0.06317139,17
0.08569336,0.35992432,0.19812012,17
0.10607910000000002,0.29974365,0.1630249,17
0.11090088,0.21118164,0.15930176,17
0.10467529,0.19189453,0.1763916,17
0.10327148400000001,0.17596436,0.17285156,17
0.097595215,0.19409179999999998,0.20538330000000002,17
0.08264160000000001,0.23486328,0.13269043,17
0.07080078,0.22167969,0.14172363,17
0.06567383,0.18408203,0.10491943,17
0.06726074,0.16619873,0.097839355,17
0.06384277,0.17004395,0.10992432,17
0.06842041,0.16802979,0.08654785,17
0.06671142599999999,0.16802979,0.117004395,17
0.062438965,0.20874023,0.049560547,17
0.050048828,0.2454834,0.08526611,17
0.06567383,0.23504639,0.13299560000000002,17
0.06524658,0.23394775,0.13562012,17
0.08453369,0.22332764,0.15808105,17
0.10644531,0.24395752,0.11206055,17
0.12780762,0.27557373,0.14477539,17
0.13409424,0.27087402,0.11883545,17
0.16040039,0.27337646,0.1317749,17
0.17852783,0.29376220000000003,0.119140625,17
0.17608643,0.29211426,0.15289307,17
0.14355469,0.22766113,0.14263916,17
0.1416626,0.16070557,0.11816406,17
0.15643310000000002,0.14361572,0.12261963,17
0.15795898,0.16766357,0.11279297,17
0.1428833,0.17767334,0.103637695,17
0.12530518,0.18011475,0.07745361,17
0.10131836,0.18865967,0.07183838,17
0.08044433599999999,0.18334961,0.068359375,17
0.0635376,0.17785645,0.07708739999999999,17
0.046142578,0.15747070000000002,0.06701660000000001,17
0.041625977,0.16571045,0.09283447,17
0.039123535,0.17651367,0.07019043,17
0.053344727,0.21185303,0.07019043,17
0.05596924,0.25360107,0.03527832,17
0.058288574,0.25164795,0.061706542999999996,17
0.05822754,0.29174805,0.06060791,17
0.08123779,0.2576294,0.12786865,17
0.10479736,0.3060913,0.07751465,17
0.08032226599999999,0.395813,-0.0014648439999999999,17
0.03100586,0.34649658,0.1459961,17
0.09265137,0.28253174,0.19793701,17
0.11285400400000001,0.20355225,0.18432617,17
0.11761474599999999,0.23254395,0.18273926,17
0.13067627,0.21099854,0.24572754,17
0.12536621,0.24078369,0.24957275,17
0.1104126,0.25482178,0.20654297,17
0.09552002,0.21520996,0.1987915,17
0.08422851599999999,0.1774292,0.117004395,17
0.07739258,0.16223145,0.16217041,17
0.06915283,0.14398193,0.09631348,17
0.06988525400000001,0.1428833,0.12060547,17
0.060791015999999996,0.14459229,0.11816406,17
0.06323242,0.17205810000000002,0.109436035,17
0.060424805,0.22766113,0.12487793,17
0.05706787,0.26715088,0.15057373,17
0.061401367000000005,0.2526245,0.15966797,17
0.07287598,0.24377441,0.14813232,17
0.095703125,0.2668457,0.13616943,17
0.11730957,0.3081665,0.14251709,17
0.12121582,0.26245117,0.15106201,17
0.14245605,0.24774169999999998,0.11834717,17
0.17559814,0.277771,0.14605713,17
0.18389893,0.26409912,0.19256592,17
0.15557861,0.23468018,0.13928223,17
0.15991211,0.19317627,0.1605835,17
0.16955566,0.19165039,0.10272217,17
0.17041016,0.20837402,0.11779785,17
0.15332031,0.18078613,0.1395874,17
0.12609863,0.15563965,0.16796875,17
0.104003906,0.14440918,0.12695312,17
0.074401855,0.14758301,0.1307373,17
0.056518555,0.15106201,0.07299805,17
0.025695799999999998,0.16027832,0.111328125,17
0.0034179690000000003,0.21063232,0.11431885,17
0.0021972660000000002,0.25701904,0.12054443,17
0.015563965,0.25305176,0.104003906,17
0.032165527,0.23199463,0.048583984000000004,17
0.03125,0.24737549,0.09906006,17
0.044006348,0.2602539,0.054748535,17
0.089782715,0.29614258,0.085998535,17
0.10797119,0.32543945,0.11267089999999998,17
0.06829834,0.3729248,0.08984375,17
0.04901123,0.33850098,0.15795898,17
0.089904785,0.27496338,0.06988525400000001,17
0.11505127,0.22131348,0.10974121,17
0.10961914,0.25183105,0.1293335,17
0.12908936,0.25610352,0.19793701,17
0.12225342,0.27062988,0.18237305,17
0.11285400400000001,0.25909424,0.15582275,17
0.09716797,0.21124268,0.11285400400000001,17
0.08441162,0.18218994,0.12457275400000001,17
0.07098389,0.14630127,0.09289551,17
0.064941406,0.12854004,0.06463623,17
0.05895996,0.11657715,0.07244873,17
0.054382324,0.13488770000000003,0.06726074,17
0.05505371,0.17041016,0.06427002,17
0.061767578,0.18493652,0.052978515999999996,17
0.06304932,0.22021484,0.078125,17
0.07696533,0.23419189999999998,0.07232666,17
0.09741211,0.25012207,0.06549072,17
0.09716797,0.30303955,0.04931640599999999,17
0.12414551,0.3140869,0.08691406,17
0.14367676,0.27307129999999996,0.17816162,17
0.16223145,0.26446533,0.18511963,17
0.16491699,0.30364990000000003,0.12823486,17
0.16979979999999997,0.29937744,0.21337889999999998,17
0.15222168,0.23498535,0.16394043,17
0.15863037,0.17523193,0.06829834,17
0.18029785,0.1953125,0.16131592,17
0.17834473,0.20672607,0.14489746,17
0.14550781,0.1675415,0.13348389,17
0.12188721,0.13677979,0.13342285,17
0.09100342,0.117248535,0.10961914,17
0.07519531,0.12066650400000001,0.10882568,17
0.06323242,0.12872314,0.10491943,17
0.051879882999999995,0.14996338,0.18176270000000003,17
0.037231445,0.16284179999999998,0.09320068,17
0.016479492,0.23937988,0.14984131,17
0.032104492000000005,0.29821777,0.12152099599999999,17
0.022766112999999998,0.289917,0.07202148400000001,17
0.023986816,0.2982788,0.04840088,17
0.024475097999999997,0.27630615,0.10223389,17
0.09692383,0.29644775,0.15606689999999998,17
0.10290527,0.42071533,0.052612305,17
0.10559082,0.37072754,0.16711426,17
0.14471436,0.35113525,0.12384033,17
0.15197754,0.21221924,0.1352539,17
0.11340332,0.24005127,0.18292236,17
0.10284424,0.18939209,0.14764404,17
0.09100342,0.18664551,0.15637207,17
0.10021973,0.20922852,0.14135742,17
0.08245849599999999,0.20544434,0.14575195,17
0.08514404,0.18933105,0.13916016,17
0.07519531,0.17871094,0.07122803,17
0.076293945,0.17114258,0.13891602,17
0.06774902,0.16296387,0.14343262,17
0.060668945,0.16253662,0.11376953,17
0.06512451,0.16802979,0.07501221,17
0.07147217,0.17736816,0.09735107400000001,17
0.07531738,0.21405029999999997,0.07867432,17
0.07659912,0.24383545,0.12792969,17
0.08856201,0.24963379,0.13452148,17
0.11029053,0.27825928,0.09283447,17
0.13598633,0.29943848,0.16571045,17
0.14855957,0.26324463,0.12695312,17
0.16912842,0.25506592,0.13916016,17
0.18041992,0.29345703,0.11279297,17
0.18060303,0.28253174,0.15020752,17
0.15222168,0.23980713,0.14611816,17
0.15026855,0.17321777,0.046569824,17
0.16729736,0.14910889,0.10015869,17
0.17913818,0.1821289,0.07659912,17
0.13928223,0.17297363,0.11199951,17
0.12200928,0.14233398,0.09051514,17
0.09027099599999999,0.12677002,0.09924316400000001,17
0.07733154,0.12518310000000002,0.08190918,17
0.06903076,0.13757324,0.08319092,17
0.066467285,0.15887451,0.095214844,17
0.061767578,0.18939209,0.11505127,17
0.05596924,0.21240234,0.09899902,17
0.057983400000000004,0.24328613,0.1149292,17
0.03173828,0.28552246,0.052612305,17
0.03741455,0.34344482,-0.046569824,17
0.08453369,0.29681396,0.08154297,17
0.05895996,0.35461426,0.105529785,17
0.078186035,0.36938477,0.09655762,17
0.10559082,0.30596924,0.13293457,17
0.10925293,0.2514038,0.11694336,17
0.11968994,0.26519775,0.16174316,17
0.121032715,0.23309326,0.18884277,17
0.13165283,0.23822021,0.21276855,17
0.11352539,0.230896,0.16552734,17
0.09924316400000001,0.19329834,0.22369385,17
0.08721924,0.16278076,0.14581299,17
0.07757568,0.14562988,0.11999512,17
0.07489014,0.13238525,0.171875,17
0.0690918,0.14538574,0.123046875,17
0.07086182,0.1572876,0.10327148400000001,17
0.07397461,0.17114258,0.09344482400000001,17
0.07910156,0.19128418,0.14050293,17
0.0803833,0.20654297,0.10736084,17
0.07952881,0.22216797,0.058532715,17
0.08782959,0.23706055,0.16326904,17
0.10974121,0.27685547,0.12243652,17
0.1303711,0.30572509999999997,0.16320801,17
0.12817383,0.27886963,0.12768555,17
0.13970947,0.27801514,0.14202881,17
0.15393066,0.30792236,0.17529297,17
0.17529297,0.30151367,0.16979979999999997,17
0.16534424,0.24078369,0.12249756,17
0.17266846,0.17706299,0.09649658,17
0.17987060000000002,0.17480469,0.13287354,17
0.17004395,0.18707275,0.13055419999999998,17
0.14471436,0.15142822,0.14782715,17
0.121154785,0.14123535,0.07843017599999999,17
0.08087158,0.13403320000000002,0.08892822,17
0.06591797,0.13366699,0.13482666,17
0.05328369,0.14111328,0.13574219,17
0.03656006,0.15496826,0.13824463,17
0.024291992000000002,0.19396973,0.13043213,17
0.034484863,0.24774169999999998,0.15209961,17
0.03894043,0.2833252,0.11419678,17
0.036499023,0.27893066,0.13403320000000002,17
0.04833984400000001,0.2456665,0.15344238,17
0.030517577999999997,0.24481201,0.071777344,17
0.048461914,0.36108398,-0.025268555,17
0.09216308599999999,0.30249023,0.051391599999999996,17
0.07202148400000001,0.335083,0.074157715,17
0.046691895,0.29382324,0.14538574,17
0.06561279,0.32275390000000004,0.07702637,17
0.06695557,0.23474121,0.046203613,17
0.08666992,0.21643066,0.1362915,17
0.09967041,0.26837158,0.20214844,17
0.10815430000000001,0.2960205,0.1665039,17
0.105529785,0.28936768,0.1786499,17
0.0960083,0.23052979,0.1439209,17
0.09338379,0.19732666,0.14099121,17
0.07598877,0.16455078,0.07733154,17
0.07684326,0.13372803,0.06408691400000001,17
0.06329346,0.11688232400000001,0.07086182,17
0.057800292999999996,0.11169433599999999,0.09082031,17
0.07147217,0.14215088,0.048461914,17
0.076049805,0.16003418,0.07250976599999999,17
0.08526611,0.1875,0.09661865,17
0.09698486,0.22332764,0.10595703,17
0.09655762,0.23242188,0.08154297,17
0.12133789,0.2520752,0.08258057,17
0.1350708,0.28863525,0.08538818,17
0.12872314,0.27215576,0.14428711,17
0.13317871,0.27172852,0.08453369,17
0.12518310000000002,0.28979492,0.08453369,17
0.15740967,0.30041504,0.1328125,17
0.14898682,0.26837158,0.14611816,17
0.14489746,0.20806885,0.17749023,17
0.15136719,0.18347168,0.08648682,17
0.16198729999999997,0.21105957,0.1383667,17
0.15527344,0.20977783,0.171875,17
0.14129639,0.1821289,0.15576172,17
0.11828613,0.16430664,0.11437988,17
0.0925293,0.1531372,0.10809326,17
0.07183838,0.15570068,0.09729004,17
0.05255127,0.15112305,0.14416504,17
0.04284668,0.17047119,0.17645264,17
0.034729004,0.20623779999999997,0.18005371,17
0.025268555,0.22796631,0.09161377,17
0.022827148,0.21783447,0.10083008,17
0.024536132999999998,0.2310791,0.083862305,17
0.017700195,0.24829102,0.06927489999999999,17
0.031188965,0.33978270000000005,0.059265137,17
0.06640625,0.32843018,0.057006836,17
0.07220459,0.36364746,0.13854979999999997,17
0.06286621,0.33850098,0.18359375,17
0.05731201,0.35632324,0.09790039,17
0.08728027,0.28521729999999995,0.13531494,17
0.09008789,0.24285889,0.15045166,17
0.10314941400000001,0.23718262,0.20574951,17
0.11840819999999999,0.23748779999999997,0.18530273,17
0.117370605,0.25250244,0.16949463,17
0.09344482400000001,0.21795654,0.13208008,17
0.08544922,0.19006348,0.11468506,17
0.07696533,0.16790771,0.09899902,17
0.06964111,0.15551758,0.15014648,17
0.07019043,0.13897705,0.08148193,17
0.07696533,0.14074707,0.10723877,17
0.08581543,0.16027832,0.11114502,17
0.0960083,0.17193604,0.08422851599999999,17
0.10461426,0.18615723,0.084106445,17
0.10516357400000001,0.20544434,0.10131836,17
0.10437012,0.20306396,0.07885742,17
0.12438965,0.22821045,0.08312988,17
0.14801025,0.26940918,0.14038086,17
0.15893555,0.30621338,0.09857178,17
0.17181396,0.31896973,0.13409424,17
0.18157959,0.331604,0.15551758,17
0.16931152,0.32299805,0.13183594,17
0.13024902,0.23168945,0.101745605,17
0.11828613,0.13946533,0.057250977,17
0.14593506,0.11175537,0.10449219,17
0.15289307,0.137146,0.05493164,17
0.1506958,0.16204834,0.07183838,17
0.13232422,0.16131592,0.12432861,17
0.12188721,0.16711426,0.1786499,17
0.083496094,0.16699219,0.070373535,17
0.07788086,0.16870117,0.123535156,17
0.056396484000000004,0.17321777,0.09588623,17
0.051635742000000005,0.19018555,0.06213379,17
0.047180176,0.21630860000000002,0.072265625,17
0.043701172,0.25335693,0.0635376,17
0.04833984400000001,0.23803711,0.024353027000000003,17
0.052368164,0.23327637,0.10223389,17
0.05126953,0.2514038,-0.015563965,17
0.047424315999999994,0.24829102,0.03564453,17
0.09478760000000001,0.2553711,0.12780762,17
0.10272217,0.34631348,0.026733398,17
0.11767578,0.36224365,0.03173828,17
0.10278319999999999,0.30572509999999997,0.20709229,17
0.11853027,0.21551514,0.11743164,17
0.13214111,0.22790527,0.17895508,17
0.11639404,0.20233154,0.18804932,17
0.11956787,0.24261475,0.20281982,17
0.10980224599999999,0.28540040000000005,0.20867919999999998,17
0.09954834,0.27764893,0.16296387,17
0.09216308599999999,0.22973633,0.20196533,17
0.08782959,0.19989014,0.20971679999999995,17
0.07989502,0.17706299,0.18041992,17
0.07080078,0.15838623,0.1673584,17
0.06048584,0.15081787,0.15093994,17
0.05682373,0.15905762,0.07904053,17
0.054748535,0.16351318,0.13494873,17
0.051940917999999996,0.17449951,0.11553955,17
0.05255127,0.18365479,0.13745117,17
0.05694580000000001,0.20019531,0.095825195,17
0.06878662,0.22869873,0.07208252,17
0.08520508,0.2467041,0.08905029,17
0.09576416,0.26324463,0.13140869,17
0.109436035,0.27716064,0.13342285,17
0.14154053,0.31622314,0.18408203,17
0.16528320000000002,0.38012695,0.19647217,17
0.14978027,0.37994385,0.15612793,17
0.14685059,0.28900146,0.113342285,17
0.18572998,0.23590088,0.10638428,17
0.21911621,0.22528076,0.07098389,17
0.21789551,0.20391846,0.10113525400000001,17
0.17773438,0.16546631,0.08172607400000001,17
0.14013672,0.14178467,0.095581055,17
0.10101318,0.12133789,0.06958008,17
0.07165527,0.12182617,0.076293945,17
0.06817627,0.12042236,0.09808349599999999,17
0.06744385,0.12072754,0.06683349599999999,17
0.058776855,0.14056396,0.08648682,17
0.053649902,0.17651367,0.07434082,17
0.06048584,0.20941162,0.107543945,17
0.05328369,0.23181152,0.0871582,17
0.043762207000000004,0.2401123,0.09588623,17
0.04522705,0.25354004,0.06481933599999999,17
0.0546875,0.30834959999999995,0.04321289,17
0.078063965,0.35821533,0.015319824,17
0.07849121,0.40197754,-0.02557373,17
0.07781982400000001,0.3248291,0.080078125,17
0.12017822,0.29589844,0.07702637,17
0.13690186,0.24945068,0.08435058599999999,17
0.10455322,0.25976562,0.07000732400000001,17
0.118652344,0.22698975,0.13977051,17
0.13311768,0.22668457,0.18511963,17
0.13366699,0.2654419,0.13262939999999998,17
0.11779785,0.26599120000000004,0.13372803,17
0.10424805,0.2166748,0.12005615,17
0.09527588,0.18261719,0.101501465,17
0.072387695,0.16693115,0.0871582,17
0.064331055,0.1508789,0.08312988,17
0.05621338,0.14892578,0.05505371,17
0.0647583,0.14221191,0.07788086,17
0.061950684000000006,0.14965820000000002,0.03869629,17
0.054138184000000006,0.15820312,0.049560547,17
0.05694580000000001,0.16436768,0.040161132999999995,17
0.048828125,0.17541504,0.051452637,17
0.06817627,0.21881104,0.06628418,17
0.09222412,0.3123169,0.10089111,17
0.08636474599999999,0.36730957,0.09814453,17
0.10040283,0.35577393,0.14434814,17
0.14233398,0.3776245,0.17651367,17
0.15911865,0.3765869,0.15417479999999997,17
0.15722656,0.29638672,0.20123291,17
0.14666748,0.20166016,0.13726807,17
0.18359375,0.16430664,0.16320801,17
0.2230835,0.22314453,0.18878174,17
0.19403076,0.19555664,0.16925049,17
0.15429688,0.16870117,0.1373291,17
0.10516357400000001,0.13275146,0.088378906,17
0.07464599599999999,0.10876465,0.07879639,17
0.059814453,0.10064697,0.17492676,17
0.045532227,0.10296631,0.12237549,17
0.039611816,0.14044189999999998,0.11029053,17
0.028564452999999997,0.1572876,0.13012695,17
0.010681152,0.23602295,0.12329101599999999,17
0.013000488000000001,0.32769775,0.06842041,17
0.001525879,0.27642822,0.08459473,17
0.02947998,0.30010986,0.046020507999999995,17
0.050231934000000006,0.29663086,0.14086914,17
0.08807373,0.30126953,0.16522217,17
0.093566895,0.41809082,0.0234375,17
0.06097412,0.3758545,0.12377930000000001,17
0.10186767599999999,0.29553223,0.13653564,17
0.09802246,0.23455810000000002,0.0546875,17
0.12768555,0.24212646,0.18566895,17
0.12384033,0.22778320000000005,0.22570801,17
0.12133789,0.24865723,0.17993164,17
0.09796142599999999,0.25451660000000004,0.15258789,17
0.08758545,0.21099854,0.14099121,17
0.07263183599999999,0.1772461,0.119140625,17
0.06225586,0.15270996,0.1274414,17
0.05444336,0.13238525,0.06976318,17
0.049987792999999996,0.124938965,0.06567383,17
0.057983400000000004,0.12628174,0.06921387,17
0.06524658,0.1618042,0.049926757999999995,17
0.06738281,0.24310303,0.08129883,17
0.059143065999999994,0.31866455,0.08825683599999999,17
0.066589355,0.29711914,0.059204099999999996,17
0.08428955,0.26116943,0.06677246,17
0.11425781,0.25756836,0.091918945,17
0.14654541,0.25891113,0.13897705,17
0.14776611,0.25268555,0.16119385,17
0.15539551,0.25427246,0.14086914,17
0.1586914,0.25964355,0.13458252,17
0.15771484,0.26953125,0.15203857,17
0.14831543,0.23852539,0.08892822,17
0.15515137,0.18261719,0.15234375,17
0.15704346,0.16333008,0.082214355,17
0.17041016,0.20025635,0.10858154,17
0.14978027,0.18847656,0.093566895,17
0.13317871,0.15441895,0.11364746,17
0.10052489999999999,0.14123535,0.10321045,17
0.06903076,0.14257812,0.04071045,17
0.049072265999999996,0.14868164,0.033935547,17
0.015380858999999998,0.16259766,0.09539795,17
0.001708984,0.28009033,0.032104492000000005,17
0.003967285,0.27111816,0.019592285,17
0.049987792999999996,0.24365234,0.06213379,17
0.08123779,0.2230835,0.048950195,17
0.07904053,0.22106934,0.04547119,17
0.08557129,0.25042725,0.05670166,17
0.10290527,0.27874756,0.10058594,17
0.13336182,0.27575684,0.115722656,17
0.06555176,0.40728759999999997,-0.018920898000000002,17
0.022338867000000002,0.37432859999999996,0.21081543,17
0.06854248,0.30578613,0.14923096,17
0.08227539,0.2800293,0.08380127,17
0.12261963,0.18237305,0.18090820000000002,17
0.10821533,0.21362305,0.18029785,17
0.11761474599999999,0.23712158,0.16851807,17
0.10192871,0.23626709,0.15509033,17
0.08941650400000001,0.21197510000000003,0.1361084,17
0.08282471,0.18914795,0.15740967,17
0.08001709,0.16601562,0.13842773,17
0.07299805,0.15386963,0.14355469,17
0.07354736,0.14581299,0.12683105,17
0.07531738,0.14581299,0.13500977,17
0.08392334,0.16601562,0.10522461,17
0.08660889,0.18334961,0.11547851599999999,17
0.09039307,0.21380615,0.1307373,17
0.09112549,0.2322998,0.13439941,17
0.08843994,0.24133301,0.08074951,17
0.09686279,0.26031494,0.09716797,17
0.10913086,0.29187012,0.076660156,17
0.13452148,0.2946167,0.16827393,17
0.13653564,0.26049805,0.10998535,17
0.15216064,0.27270508,0.12402344,17
0.17333984,0.30511475,0.14721679999999998,17
0.17114258,0.27032470000000003,0.16363525,17
0.15045166,0.19671631,0.09991455,17
0.16192627,0.15655518,0.0647583,17
0.16741943,0.16156006,0.14190674,17
0.15533447,0.17309570000000002,0.10180664,17
0.1296997,0.16381836,0.12036133,17
0.10809326,0.15618896,0.12145996,17
0.08666992,0.159729,0.083984375,17
0.06518555,0.15502929999999998,0.11968994,17
0.035949707000000004,0.15588379,0.12487793,17
0.013916016000000002,0.23596191,0.0769043,17
0.018127441,0.27600098,0.024230957,17
0.046691895,0.23986816,0.059631348,17
0.06732178,0.22393799,0.057556152,17
0.09124756,0.22479248,0.04443359400000001,17
0.072143555,0.25549316,0.020446777,17
0.07055664,0.2668457,0.034973145,17
0.10723877,0.26550293,0.15545654,17
0.078063965,0.33935547,0.061523438,17
0.05328369,0.34899902,0.06329346,17
0.06024169999999999,0.33306885,0.12921143,17
0.08282471,0.2935791,0.10766601599999999,17
0.113098145,0.21459961,0.13134766,17
0.10180664,0.24688720000000003,0.11895752,17
0.11694336,0.24505615,0.13061523,17
0.12329101599999999,0.2600708,0.16809082,17
0.1003418,0.24084473,0.12066650400000001,17
0.09509277,0.19897461,0.12640381,17
0.09197998,0.17694092,0.1171875,17
0.074401855,0.1618042,0.08227539,17
0.068847656,0.14526367,0.07208252,17
0.06420898400000001,0.13848877,0.08081055,17
0.07305908,0.16131592,0.09808349599999999,17
0.07824707,0.18554688,0.15991211,17
0.08135986,0.19451904,0.11627197,17
0.08374023400000001,0.20709229,0.06085205,17
0.08526611,0.20263672,0.07324219,17
0.09985351599999999,0.22180176,0.11413574,17
0.12609863,0.25469970000000003,0.12048339999999998,17
0.14172363,0.28491209999999995,0.12524414,17
0.15216064,0.27148438,0.11395264,17
0.16607666,0.2855835,0.19622803,17
0.15686035,0.32678223,0.20141602,17
0.13848877,0.27697754,0.15942383,17
0.12872314,0.20989989999999997,0.111206055,17
0.15411377,0.16625977,0.04284668,17
0.1774292,0.20806885,0.13031006,17
0.17315674,0.21704102,0.16546631,17
0.14874268,0.18695068,0.13220215,17
0.11932373,0.15417479999999997,0.18292236,17
0.08728027,0.14379883,0.12872314,17
0.06701660000000001,0.13635254,0.101379395,17
0.04626465,0.13885498,0.13293457,17
0.040283203,0.15136719,0.09240723,17
0.017944336,0.17175293,0.16363525,17
0.016357422,0.27661133,0.07928467,17
0.007873535,0.31085205,0.07250976599999999,17
0.023010253999999997,0.2906494,0.08178711,17
0.022277832,0.27160645,0.06555176,17
0.03729248,0.28204346,0.0769043,17
0.08001709,0.28460693,0.08319092,17
0.07470703,0.34771729999999995,0.08520508,17
0.061340332000000004,0.31329346,0.16412354,17
0.08227539,0.3157959,0.11352539,17
0.09924316400000001,0.2598877,0.1350708,17
0.11602783,0.23168945,0.18835449,17
0.11193848,0.26794434,0.1986084,17
0.11364746,0.26263428,0.18756104,17
0.09796142599999999,0.26623535,0.14074707,17
0.09436035,0.24786377,0.16723633,17
0.08001709,0.19177246,0.10479736,17
0.081970215,0.16046143,0.13134766,17
0.07421875,0.13006592,0.08880615,17
0.06549072,0.115722656,0.10784912,17
0.07019043,0.13378906,0.13061523,17
0.06896973,0.16662598,0.10198974599999999,17
0.07727051,0.19683838,0.13067627,17
0.08435058599999999,0.22961426,0.08874512,17
0.08178711,0.21966553,0.07989502,17
0.09411621,0.21276855,0.07696533,17
0.12139892599999999,0.23876953,0.08734131,17
0.16003418,0.23315429999999995,0.13134766,17
0.17236328,0.22534179999999995,0.12432861,17
0.18743896,0.2522583,0.101379395,17
0.18798828,0.28869629999999996,0.10913086,17
0.16394043,0.25927734,0.11499023400000001,17
0.17370605,0.20190429999999998,0.11022949,17
0.18310547,0.18530273,0.09893799,17
0.17480469,0.19720459,0.07086182,17
0.15057373,0.18841553,0.09991455,17
0.12475586,0.16339111,0.07745361,17
0.07531738,0.14477539,0.08758545,17
0.046936035,0.14239502,0.08972168,17
0.020568848,0.15228271,0.08563232400000001,17
-0.004089356,0.18035889,0.09008789,17
-0.0032348629999999997,0.22332764,0.05206299,17
0.020263672,0.2467041,0.06524658,17
0.03930664,0.23553467,0.080200195,17
0.053100586,0.23394775,0.16809082,17
0.05712890599999999,0.23541260000000003,0.064453125,17
0.06500244,0.28479004,-0.017456055,17
0.11663818,0.30566406,-0.024047852,17
0.11956787,0.23791504,0.18621826,17
0.07318115,0.34661865,0.06695557,17
0.057006836,0.30297852,0.117370605,17
0.07507324,0.36706543,0.09338379,17
0.06994629,0.23321533,0.17883301,17
0.08691406,0.22930908,0.1953125,17
0.10388183599999999,0.26049805,0.21069336,17
0.10485839999999998,0.29443359999999996,0.24169922,17
0.10455322,0.29992676,0.20935059,17
0.10430908,0.24322510000000003,0.16546631,17
0.09271239999999999,0.19458008,0.15533447,17
0.08496094,0.16217041,0.14855957,17
0.08319092,0.13861084,0.12963867,17
0.07489014,0.13134766,0.09844971,17
0.07897949,0.12908936,0.10040283,17
0.08154297,0.13995361,0.10327148400000001,17
0.08551025400000001,0.1595459,0.10614014,17
0.09417724599999999,0.17987060000000002,0.13562012,17
0.09838867,0.20202637,0.13146973,17
0.10064697,0.19885254,0.12078857400000001,17
0.11578369,0.21307373,0.17706299,17
0.13568115,0.24359131,0.13470459,17
0.1295166,0.27148438,0.12042236,17
0.12988281,0.28228759999999997,0.15838623,17
